year,title,china_title,Articles_URL
2014,The Arabidopsis thaliana Homolog of the Helicase RTEL1 Plays Multiple Roles in Preserving Genome Stability,拟南芥解旋酶RTEL1同源物在保持基因组稳定性中的作用,http://www.plantcell.org/content/26/12/4889
2010,The Arabidopsis thaliana Myo-Inositol 1-Phosphate Synthase1 Gene Is Required for Myo-inositol Synthesis and Suppression of Cell Death,拟南芥肌醇1-磷酸合成酶基因是合成肌醇和抑制细胞死亡的必需基因,http://www.plantcell.org/content/22/3/888
2004,The Arabidopsis thaliana REDUCED EPIDERMAL FLUORESCENCE1 Gene Encodes an Aldehyde Dehydrogenase Involved in Ferulic Acid and Sinapic Acid Biosynthesis,拟南芥表皮荧光1基因编码参与阿魏酸和芥子酸生物合成的醛脱氢酶,http://www.plantcell.org/content/16/2/544
2005,The Arabidopsis thaliana SOMATIC EMBRYOGENESIS RECEPTOR-LIKE KINASES1 and 2 Control Male Sporogenesis,拟南芥体细胞胚胎发生受体样激酶1和2控制雄性孢子发生,http://www.plantcell.org/content/17/12/3337
2010,The Arabidopsis thaliana STYLISH1 Protein Acts as a Transcriptional Activator Regulating Auxin Biosynthesis,拟南芥STYLISH1蛋白是调控生长素生物合成的转录激活因子,http://www.plantcell.org/content/22/2/349
2008,The Arabidopsis thaliana Type I Isopentenyl Diphosphate Isomerases Are Targeted to Multiple Subcellular Compartments and Have Overlapping Functions in Isoprenoid Biosynthesis,拟南芥Ⅰ型异戊烯基二磷酸异构酶以亚细胞为靶点，在类异戊二烯生物合成中具有重叠功能,http://www.plantcell.org/content/20/3/677
2006,The Arabidopsis vitamin E pathway gene5-1 Mutant Reveals a Critical Role for Phytol Kinase in Seed Tocopherol Biosynthesis,拟南芥维生素E途径基因5-1突变体揭示了植物激酶在种子生育酚生物合成中的关键作用,http://www.plantcell.org/content/18/1/212
2006,The Arabidopsis-mei2-Like Genes Play a Role in Meiosis and Vegetative Growth in Arabidopsis,拟南芥类mei2基因在拟南芥减数分裂和营养生长中的作用,http://www.plantcell.org/content/18/3/545
2012,The Armadillo Repeat Gene ZAK IXIK Promotes Arabidopsis Early Embryo and Endosperm Development through a Distinctive Gametophytic Maternal Effect,犰狳重复序列基因ZAK-IXIK通过独特的配子体母体效应促进拟南芥早期胚胎和胚乳发育,http://www.plantcell.org/content/24/10/4026
2004,The Ascorbic Acid Redox State Controls Guard Cell Signaling and Stomatal Movement,抗坏血酸氧化还原状态控制保卫细胞信号和气孔运动,http://www.plantcell.org/content/16/5/1143
2007,The Auxin-Regulated AP2/EREBP Gene PUCHI Is Required for Morphogenesis in the Early Lateral Root Primordium of Arabidopsis,生长素调控的AP2/EREBP基因PUCHI是拟南芥早期侧根原基形态发生的必需基因,http://www.plantcell.org/content/19/7/2156
2015,The Axial Element Protein DESYNAPTIC2 Mediates Meiotic Double-Strand Break Formation and Synaptonemal Complex Assembly in Maize,轴素蛋白DESYNAPTIC2介导玉米减数分裂双链断裂和突触复合体组装,http://www.plantcell.org/content/27/9/2516
2014,The BAF60 Subunit of the SWI/SNF Chromatin-Remodeling Complex Directly Controls the Formation of a Gene Loop at FLOWERING LOCUS C in Arabidopsis,SWI/SNF染色质重塑复合物BAF60亚基直接控制拟南芥开花位点C基因环的形成,http://www.plantcell.org/content/26/2/538
2006,The BAM1/BAM2 Receptor-Like Kinases Are Important Regulators of Arabidopsis Early Anther Development,BAM1/BAM2受体样激酶是拟南芥花药发育的重要调控因子,http://www.plantcell.org/content/18/7/1667
2003,The BOTRYTIS SUSCEPTIBLE1 Gene Encodes an R2R3MYB Transcription Factor Protein That Is Required for Biotic and Abiotic Stress Responses in Arabidopsis,葡萄球菌易感基因1编码一个R2R3MYB转录因子蛋白，这是拟南芥生物和非生物胁迫反应所必需的,http://www.plantcell.org/content/15/11/2551
2014,The BOY NAMED SUE Quantitative Trait Locus Confers Increased Meiotic Stability to an Adapted Natural Allopolyploid of Arabidopsis,这个名为SUE数量性状基因座的男孩赋予了拟南芥一个适应的自然异源多倍体减数分裂的稳定性,http://www.plantcell.org/content/26/1/181
2013,The BRASSINOSTEROID INSENSITIVE1–LIKE3 Signalosome Complex Regulates Arabidopsis Root Development,芸苔素甾体不敏感1-LIKE3信号体复合体调控拟南芥根系发育,http://www.plantcell.org/content/25/9/3377
2009,The BTB/POZ Domain of the Arabidopsis Disease Resistance Protein NPR1 Interacts with the Repression Domain of TGA2 to Negate Its Function,拟南芥抗病蛋白NPR1的BTB/POZ结构域与TGA2的阻遏结构域相互作用，否定其功能,http://www.plantcell.org/content/21/11/3700
2000,The Bacterial Elicitor Flagellin Activates Its Receptor in Tomato Cells According to the Address–Message Concept,根据地址信息的概念，细菌激发子鞭毛蛋白激活番茄细胞中的受体,http://www.plantcell.org/content/12/9/1783
2010,The Bacterial Pathogen Xanthomonas oryzae Overcomes Rice Defenses by Regulating Host Copper Redistribution,细菌性水稻黄单胞菌通过调节寄主铜的再分配来克服水稻的抗性,http://www.plantcell.org/content/22/9/3164
2006,"The Balance between Cell Division and Endoreplication Depends on E2FC-DPB, Transcription Factors Regulated by the Ubiquitin-SCFSKP2A Pathway in Arabidopsis",细胞分裂和内转移的平衡依赖于E2FC-DPB，在拟南芥中由泛素-SCFSKP2A途径调控的转录因子,http://www.plantcell.org/content/18/9/2224
2007,The Balance between Protein Synthesis and Degradation in Chloroplasts Determines Leaf Variegation in Arabidopsis yellow variegated Mutants,叶绿体蛋白质合成与降解的平衡决定了拟南芥黄斑突变体的叶斑,http://www.plantcell.org/content/19/4/1313
2006,The Balance between the MIR164A and CUC2 Genes Controls Leaf Margin Serration in Arabidopsis,MIR164A和CUC2基因对拟南芥叶片边缘锯齿的调控,http://www.plantcell.org/content/18/11/2929
2011,The Basic Helix-Loop-Helix Transcription Factor MYC2 Directly Represses PLETHORA Expression during Jasmonate-Mediated Modulation of the Root Stem Cell Niche in Arabidopsis,碱性螺旋环螺旋转录因子MYC2直接抑制茉莉酸盐介导的拟南芥根干细胞生态位调节过程中的过量表达,http://www.plantcell.org/content/23/9/3335
2007,The Basic Helix-Loop-Helix Transcription Factor PIF5 Acts on Ethylene Biosynthesis and Phytochrome Signaling by Distinct Mechanisms,碱性螺旋环螺旋转录因子PIF5通过不同的机制作用于乙烯生物合成和光敏色素信号转导,http://www.plantcell.org/content/19/12/3915
2003,The Basis of Natural and Artificial Postzygotic Hybridization Barriers in Arabidopsis Species,拟南芥自然和人工合子后杂交障碍的基础,http://www.plantcell.org/content/15/6/1430
2003,The Biosynthesis of l-Arabinose in Plants,植物中l-阿拉伯糖的生物合成,http://www.plantcell.org/content/15/2/523
2015,The Birth of a Black Rice Gene and Its Local Spread by Introgression,黑米基因的产生及其导入的局部传播,http://www.plantcell.org/content/27/9/2401
2014,The Boron Efflux Transporter ROTTEN EAR Is Required for Maize Inflorescence Development and Fertility,硼外流转运体烂穗是玉米花序发育和生育所必需的,http://www.plantcell.org/content/26/7/2962
2005,The Branching Gene RAMOSUS1 Mediates Interactions among Two Novel Signals and Auxin in Pea,分枝基因ramoss1介导豌豆两种新信号与生长素的相互作用,http://www.plantcell.org/content/17/2/464
1999,The C Terminus of AvrXa10 Can Be Replaced by the Transcriptional Activation Domain of VP16 from the Herpes Simplex Virus,单纯疱疹病毒VP16的转录激活区可以取代AvrXa10的C端,http://www.plantcell.org/content/11/9/1665
2000,The C-Terminal Dilysine Motif Confers Endoplasmic Reticulum Localization to Type I Membrane Proteins in Plants,C末端的Dilysine基序使植物内质网定位于Ⅰ型膜蛋白,http://www.plantcell.org/content/12/7/1179
2008,The C-Terminal Variable Region Specifies the Dynamic Properties of Arabidopsis Microtubule-Associated Protein MAP65 Isotypes,C末端可变区规定了拟南芥微管相关蛋白MAP65等型的动态特性,http://www.plantcell.org/content/20/12/3346
2013,The C2H2 Transcription Factor REGULATOR OF SYMBIOSOME DIFFERENTIATION Represses Transcription of the Secretory Pathway Gene VAMP721a and Promotes Symbiosome Development in Medicago truncatula,共生体分化的C2H2转录因子调节因子抑制分泌途径基因VAMP721a的转录，促进截形苜蓿共生体的发育,http://www.plantcell.org/content/25/9/3584
2011,The CHD3 Chromatin Remodeler PICKLE and Polycomb Group Proteins Antagonistically Regulate Meristem Activity in the Arabidopsis Root,CHD3染色质重组蛋白PICKLE和Polycomb群蛋白拮抗拟南芥分生组织活性,http://www.plantcell.org/content/23/3/1047
1999,The CLAVATA1 Receptor-like Kinase Requires CLAVATA3 for Its Assembly into a Signaling Complex That Includes KAPP and a Rho-Related Protein,棒状酸1受体样激酶需要棒状酸3组装成一个信号复合物，包括KAPP和Rho相关蛋白,http://www.plantcell.org/content/11/3/393
2011,The COP1 Ortholog PPS Regulates the Juvenile–Adult and Vegetative–Reproductive Phase Changes in Rice,COP1-Ortholog-PPS调节水稻幼成期和营养生殖期的变化,http://www.plantcell.org/content/23/6/2143
2018,The COP1 Target SHI-RELATED SEQUENCE5 Directly Activates Photomorphogenesis-Promoting Genes,COP1靶基因SHI相关序列5直接激活光形态发生促进基因,http://www.plantcell.org/content/30/10/2368
2003,The COP9 Signalosome Interacts Physically with SCFCOI1 and Modulates Jasmonate Responses,COP9信号体与SCFCOI1相互作用并调节茉莉酸盐反应,http://www.plantcell.org/content/15/5/1083
2003,The COP9 Signalosome Interacts with SCFUFO and Participates in Arabidopsis Flower Development,COP9信号体与SCFUFO相互作用参与拟南芥花发育,http://www.plantcell.org/content/15/5/1071
2010,The CRR1 Nutritional Copper Sensor in Chlamydomonas Contains Two Distinct Metal-Responsive Domains,衣藻CRR1营养铜传感器包含两个不同的金属响应域,http://www.plantcell.org/content/22/12/4098
2012,The CRYPTOCHROME1-Dependent Response to Excess Light Is Mediated through the Transcriptional Activators ZINC FINGER PROTEIN EXPRESSED IN INFLORESCENCE MERISTEM LIKE1 and ZML2 in Arabidopsis,在拟南芥花序分生组织1和ZML2中表达的转录激活因子锌指蛋白介导了对过量光的隐色1依赖性反应,http://www.plantcell.org/content/24/7/3009
2003,The CUP-SHAPED COTYLEDON3 Gene Is Required for Boundary and Shoot Meristem Formation in Arabidopsis,在拟南芥中，杯状子叶3基因是形成分生组织和芽分生组织的必需基因,http://www.plantcell.org/content/15/7/1563
2010,The CURLY LEAF Interacting Protein BLISTER Controls Expression of Polycomb-Group Target Genes and Cellular Differentiation of Arabidopsis thaliana,卷曲叶相互作用蛋白泡控制拟南芥多克隆群靶基因表达及细胞分化,http://www.plantcell.org/content/22/7/2291
2019,The Ca2+ Channel CNGC19 Regulates Arabidopsis Defense Against Spodoptera Herbivory,Ca2+通道CNGC19调控拟南芥对甜菜夜蛾的防御,http://www.plantcell.org/content/31/7/1539
2019,The Ca2+ Sensor SCaBP3/CBL7 Modulates Plasma Membrane H+-ATPase Activity and Promotes Alkali Tolerance in Arabidopsis,Ca2+传感器scapp3/CBL7调节拟南芥质膜H~+-atp酶活性并促进其耐碱性,http://www.plantcell.org/content/31/6/1367
2004,The Calcium Sensor Calcineurin B-Like 9 Modulates Abscisic Acid Sensitivity and Biosynthesis in Arabidopsis,钙传感器钙调磷酸酶B样9调节拟南芥脱落酸敏感性和生物合成,http://www.plantcell.org/content/16/7/1912
2015,"The Calcium-Dependent Protein Kinase CPK28 Regulates Development by Inducing Growth Phase-Specific, Spatially Restricted Alterations in Jasmonic Acid Levels Independent of Defense Responses in Arabidopsis",钙依赖性蛋白激酶CPK28通过诱导生长期特异性、空间限制性茉莉酸水平的改变调节发育，而与拟南芥的防御反应无关,http://www.plantcell.org/content/27/3/591
2020,The Case of Virus-Induced Plant Autophagy: Cui Bono?,病毒诱导植物自噬：崔博诺？,http://www.plantcell.org/content/32/4/805
2013,The Caspase-Related Protease Separase (EXTRA SPINDLE POLES) Regulates Cell Polarity and Cytokinesis in Arabidopsis,Caspase相关蛋白酶分离酶（额外纺锤体极）调节拟南芥细胞极性和胞质分裂,http://www.plantcell.org/content/25/6/2171
2007,The Catalytically Active Tyrosine Residues of Both SPO11-1 and SPO11-2 Are Required for Meiotic Double-Strand Break Induction in Arabidopsis,SPO11-1和SPO11-2的催化活性酪氨酸残基是拟南芥减数分裂双链断裂诱导所必需的,http://www.plantcell.org/content/19/10/3090
2006,The Cauliflower Or Gene Encodes a DnaJ Cysteine-Rich Domain-Containing Protein That Mediates High Levels of β-Carotene Accumulation,花椰菜或基因编码一个富含DnaJ半胱氨酸的结构域，该结构域含有介导高水平β-胡萝卜素积累的蛋白质,http://www.plantcell.org/content/18/12/3594
2002,The Cell Wall Hydroxyproline-Rich Glycoprotein RSH Is Essential for Normal Embryo Development in Arabidopsis,富含细胞壁羟脯氨酸的糖蛋白RSH是拟南芥胚胎发育的必需物质,http://www.plantcell.org/content/14/5/1161
2007,The Central Cell Plays a Critical Role in Pollen Tube Guidance in Arabidopsis,中心细胞在拟南芥花粉管诱导中的作用,http://www.plantcell.org/content/19/11/3563
2010,The Central Element Protein ZEP1 of the Synaptonemal Complex Regulates the Number of Crossovers during Meiosis in Rice,突触体复合体的中心蛋白ZEP1调节水稻减数分裂过程中的交叉数,http://www.plantcell.org/content/22/2/417
2006,The Chimeric Arabidopsis CYCLIC NUCLEOTIDE-GATED ION CHANNEL11/12 Activates Multiple Pathogen Resistance Responses,嵌合拟南芥环核苷酸门控离子通道11/12激活多种病原体抗性反应,http://www.plantcell.org/content/18/3/747
2000,The Chlamydomonas reinhardtii Nar1 Gene Encodes a Chloroplast Membrane Protein Involved in Nitrite Transport,莱茵衣藻Nar1基因编码一种参与亚硝酸盐转运的叶绿体膜蛋白,http://www.plantcell.org/content/12/8/1441
2010,The Chlorella Genome: Big Surprises from a Small Package,小球藻基因组：来自一个小包装的大惊喜,http://www.plantcell.org/content/22/9/2924
2010,"The Chlorella variabilis NC64A Genome Reveals Adaptation to Photosymbiosis, Coevolution with Viruses, and Cryptic Sex",变异小球藻NC64A的基因组显示出对光合共生、与病毒共同进化和隐秘性的适应,http://www.plantcell.org/content/22/9/2943
2011,The Chloroplast Calcium Sensor CAS Is Required for Photoacclimation in Chlamydomonas reinhardtii,莱茵衣藻光适应需要叶绿体钙传感器CAS,http://www.plantcell.org/content/23/8/2950
2001,"The Chloroplast Gene ycf9 Encodes a Photosystem II (PSII) Core Subunit, PsbZ, That Participates in PSII Supramolecular Architecture",叶绿体基因ycf9编码一个参与PSII超分子结构的光系统II（PSII）核心亚单位PsbZ,http://www.plantcell.org/content/13/6/1347
2001,The Chloroplastic GrpE Homolog of Chlamydomonas,衣藻叶绿体GrpE同源物,http://www.plantcell.org/content/13/12/2823
2015,The Choline/Ethanolamine Kinase Family in Arabidopsis: Essential Role of CEK4 in Phospholipid Biosynthesis and Embryo Development,拟南芥胆碱/乙醇胺激酶家族：CEK4在磷脂合成和胚胎发育中的重要作用,http://www.plantcell.org/content/27/5/1497
2006,The Chromatin Assembly Factor Subunit FASCIATA1 Is Involved in Homologous Recombination in Plants,染色质组装因子筋膜亚单位1参与植物的同源重组,http://www.plantcell.org/content/18/10/2431
2018,The Chromatin Remodelers PKL and PIE1 Act in an Epigenetic Pathway That Determines H3K27me3 Homeostasis in Arabidopsis,染色质重塑蛋白PKL和PIE1在决定拟南芥H3K27me3稳态的表观遗传途径中起作用,http://www.plantcell.org/content/30/6/1337
